Product Name,Status,Local Request Timestamp,Begin Trip Local Timestamp,Local Dropoff Timestamp,Trip Distance (miles),Duration (Seconds),Local Base Fare,Local Original Fare,Local Cancellation Fee,Currency Code
UberX,completed,2024-12-21T23:54:28.000Z,2024-12-21T23:56:38.000Z,2024-12-22T00:03:47.000Z,2.668118387273577,429,0.1,11.93,0.0,USD
UberX,completed,2024-12-21T23:26:52.000Z,2024-12-21T23:29:05.000Z,2024-12-21T23:43:06.000Z,5.901236631239863,841,0.1,21.94,0.0,USD
UberX,completed,2024-12-21T23:12:57.000Z,2024-12-21T23:16:35.000Z,2024-12-21T23:26:44.000Z,6.330182794275872,609,0.1,19.32,0.0,USD
UberX,completed,2024-12-21T22:43:44.000Z,2024-12-21T22:49:23.000Z,2024-12-21T23:04:11.000Z,7.534666991431502,888,0.1,21.97,0.0,USD
UberX,completed,2024-12-21T22:09:33.000Z,2024-12-21T22:11:29.000Z,2024-12-21T22:38:23.000Z,11.30540525258367,1614,0.1,43.94,0.0,USD
UberX,completed,2024-12-21T21:55:42.000Z,2024-12-21T21:59:40.000Z,2024-12-21T22:05:43.000Z,1.9385820916435972,363,0.1,12.0,0.0,USD
UberX,completed,2024-12-21T21:34:40.000Z,2024-12-21T21:46:30.000Z,2024-12-21T21:53:43.000Z,2.0895782546639556,433,0.1,11.99,0.0,USD
UberX,completed,2024-12-21T21:12:34.000Z,2024-12-21T21:19:21.000Z,2024-12-21T21:32:39.000Z,4.355859183873149,798,0.1,22.14,0.0,USD
UberX,completed,2024-12-21T21:02:37.000Z,2024-12-21T21:07:05.000Z,2024-12-21T21:11:48.000Z,1.9881495230199497,283,0.1,9.51,0.0,USD
UberX,completed,2024-12-21T20:52:38.000Z,2024-12-21T20:55:24.000Z,2024-12-21T21:00:18.000Z,1.2392449603419546,294,0.1,9.65,0.0,USD
UberX,completed,2024-12-21T20:37:23.000Z,2024-12-21T20:42:01.000Z,2024-12-21T20:50:48.000Z,2.620654720401983,527,0.1,13.21,0.0,USD
UberX,completed,2024-12-21T20:23:08.000Z,2024-12-21T20:27:08.000Z,2024-12-21T20:34:32.000Z,1.1220102342753222,444,0.1,9.51,0.0,USD
UberX,completed,2024-12-21T19:37:08.000Z,2024-12-21T19:43:27.000Z,2024-12-21T20:06:15.000Z,9.496081299403905,1368,0.1,36.96,0.0,USD
UberX,completed,2024-12-21T19:01:51.000Z,2024-12-21T19:06:44.000Z,2024-12-21T19:13:23.000Z,2.0670996929104923,399,0.1,9.34,0.0,USD
UberX,completed,2024-12-21T18:47:56.000Z,2024-12-21T18:53:14.000Z,2024-12-21T19:01:46.000Z,2.881209117279112,512,0.1,14.06,0.0,USD
Intercity,completed,2024-12-21T07:03:22.000Z,2024-12-21T07:07:41.000Z,2024-12-21T08:05:51.000Z,55.22154543092431,3490,0.03,88.37,0.0,USD
UberX,completed,2024-12-21T06:04:00.000Z,2024-12-21T06:07:57.000Z,2024-12-21T07:02:50.000Z,60.773544303477486,3293,0.1,103.68,0.0,USD
UberX,completed,2024-12-21T05:37:31.000Z,2024-12-21T05:50:48.000Z,2024-12-21T05:54:26.000Z,1.41290217534748,218,0.1,9.3,0.0,USD
UberX,completed,2024-12-21T05:27:26.000Z,2024-12-21T05:35:09.000Z,2024-12-21T05:44:19.000Z,2.9232147016307266,550,0.1,12.74,0.0,USD
RIDESHARE,completed,2024-12-21T05:07:45.000Z,2024-12-21T05:13:59.000Z,2024-12-21T05:27:24.000Z,4.2441505554392505,805,0.1,15.03,0.0,USD
UberX,completed,2024-12-21T04:43:53.000Z,2024-12-21T04:50:42.000Z,2024-12-21T05:00:04.000Z,4.322894053801943,562,0.1,16.87,0.0,USD
UberX,completed,2024-12-21T04:30:17.000Z,2024-12-21T04:35:49.000Z,2024-12-21T04:44:30.000Z,4.924124848830488,521,0.1,18.9,0.0,USD
UberX,completed,2024-12-21T04:11:22.000Z,2024-12-21T04:29:11.000Z,2024-12-21T04:32:54.000Z,1.266859044154049,223,0.1,8.94,0.0,USD
UberX,completed,2024-12-21T04:09:24.000Z,2024-12-21T04:17:50.000Z,2024-12-21T04:24:28.000Z,2.6059676152014557,398,0.1,11.93,0.0,USD
UberX,completed,2024-12-21T04:01:29.000Z,2024-12-21T04:07:23.000Z,2024-12-21T04:09:31.000Z,0.7663941291361371,128,0.1,9.3,0.0,USD
UberX,completed,2024-12-21T03:38:45.000Z,2024-12-21T03:56:13.000Z,2024-12-21T04:03:05.000Z,3.47551865795632,412,0.1,17.9,0.0,USD
UberX,completed,2024-12-21T03:29:24.000Z,2024-12-21T03:35:03.000Z,2024-12-21T03:43:13.000Z,5.122073648275618,490,0.1,25.99,0.0,USD
UberX,completed,2024-12-21T03:18:58.000Z,2024-12-21T03:24:33.000Z,2024-12-21T03:26:36.000Z,0.5434374536075639,123,0.1,9.3,0.0,USD
UberX,completed,2024-12-21T02:50:15.000Z,2024-12-21T03:04:42.000Z,2024-12-21T03:10:08.000Z,2.3210940653021357,326,0.1,12.96,0.0,USD
UberX,completed,2024-12-21T02:28:39.000Z,2024-12-21T02:36:40.000Z,2024-12-21T02:53:03.000Z,16.68005541399156,983,0.03,31.85,0.0,USD
UberX,completed,2024-12-21T02:09:23.000Z,2024-12-21T02:23:46.000Z,2024-12-21T02:28:05.000Z,1.7562201607079222,259,0.1,10.96,0.0,USD
UberX,completed,2024-12-21T01:53:43.000Z,2024-12-21T02:04:12.000Z,2024-12-21T02:07:46.000Z,1.5581783516322936,214,0.1,11.34,0.0,USD
UberX,completed,2024-12-21T01:36:10.000Z,2024-12-21T01:40:14.000Z,2024-12-21T01:49:36.000Z,6.501866318504569,562,0.1,24.92,0.0,USD
UberX,completed,2024-12-21T01:05:34.000Z,2024-12-21T01:09:29.000Z,2024-12-21T01:35:04.000Z,20.612496798564827,1535,0.1,61.97,0.0,USD
UberX,completed,2024-12-21T00:34:46.000Z,2024-12-21T00:37:15.000Z,2024-12-21T01:02:18.000Z,13.66272652229724,1503,0.1,41.92,0.0,USD
UberX,completed,2024-12-21T00:05:34.000Z,2024-12-21T00:10:45.000Z,2024-12-21T00:33:50.000Z,15.908714028822846,1385,0.1,42.81,0.0,USD
UberX,completed,2024-12-20T23:40:38.000Z,2024-12-20T23:42:51.000Z,2024-12-20T23:49:46.000Z,2.7127527523662676,415,0.1,12.99,0.0,USD
UberX,completed,2024-12-20T23:29:03.000Z,2024-12-20T23:34:25.000Z,2024-12-20T23:37:58.000Z,1.5536071181334443,213,0.1,9.39,0.0,USD
UberX,completed,2024-12-20T23:08:47.000Z,2024-12-20T23:14:42.000Z,2024-12-20T23:30:26.000Z,12.77516813168701,944,0.1,42.7,0.0,USD
UberX,completed,2024-12-20T22:48:17.000Z,2024-12-20T22:50:09.000Z,2024-12-20T23:01:23.000Z,4.369005884299023,674,0.1,20.76,0.0,USD
UberX,completed,2024-12-20T22:35:37.000Z,2024-12-20T22:40:01.000Z,2024-12-20T22:46:04.000Z,1.4497399674017641,363,0.1,11.32,0.0,USD
UberX,completed,2024-12-20T22:05:26.000Z,2024-12-20T22:14:18.000Z,2024-12-20T22:31:51.000Z,6.05100946672061,1053,0.1,30.35,0.0,USD
UberX,completed,2024-12-20T21:53:11.000Z,2024-12-20T21:58:00.000Z,2024-12-20T22:04:14.000Z,1.936783546421226,374,0.1,9.39,0.0,USD
UberX,completed,2024-12-20T21:30:34.000Z,2024-12-20T21:34:35.000Z,2024-12-20T21:50:59.000Z,9.765726215573219,984,0.1,34.91,0.0,USD
UberX,completed,2024-12-20T21:09:28.000Z,2024-12-20T21:13:37.000Z,2024-12-20T21:23:55.000Z,3.7223868461824847,618,0.1,18.98,0.0,USD
UberX,completed,2024-12-20T20:41:23.000Z,2024-12-20T20:45:43.000Z,2024-12-20T21:04:32.000Z,13.664771000550486,1129,0.1,34.14,0.0,USD
UberX,completed,2024-12-20T20:34:10.000Z,2024-12-20T20:35:47.000Z,2024-12-20T20:43:58.000Z,1.8658721713285022,491,0.1,9.39,0.0,USD
UberX,completed,2024-12-20T19:46:14.000Z,2024-12-20T19:58:12.000Z,2024-12-20T20:31:09.000Z,15.384330979654719,1977,0.1,52.89,0.0,USD
UberX,completed,2024-12-20T19:36:43.000Z,2024-12-20T19:43:03.000Z,2024-12-20T19:46:02.000Z,0.7758018726827999,179,0.1,9.39,0.0,USD
UberX,completed,2024-12-20T19:06:13.000Z,2024-12-20T19:10:40.000Z,2024-12-20T19:28:35.000Z,9.840105004986594,1075,0.1,29.92,0.0,USD
RIDESHARE,completed,2024-12-19T23:20:58.000Z,2024-12-19T23:27:43.000Z,2024-12-19T23:58:53.000Z,19.73270803990395,1870,0.0,42.79,0.0,USD
RIDESHARE,completed,2024-12-19T23:18:13.000Z,2024-12-19T23:19:59.000Z,2024-12-19T23:38:20.000Z,6.305865210498552,1101,0.1,17.83,0.0,USD
UberX,completed,2024-12-19T23:08:41.000Z,2024-12-19T23:11:02.000Z,2024-12-19T23:14:37.000Z,0.9109975233127335,215,0.1,10.2,0.0,USD
UberX,completed,2024-12-19T22:53:25.000Z,2024-12-19T22:58:37.000Z,2024-12-19T23:08:52.000Z,3.9511682692739027,615,0.1,18.1,0.0,USD
UberX,completed,2024-12-19T22:39:34.000Z,2024-12-19T22:47:38.000Z,2024-12-19T22:56:09.000Z,2.4613545945441646,511,0.1,12.83,0.0,USD
UberX,completed,2024-12-19T22:28:48.000Z,2024-12-19T22:35:44.000Z,2024-12-19T22:45:32.000Z,2.8318817491314325,588,0.1,10.67,0.0,USD
UberX,completed,2024-12-19T22:23:07.000Z,2024-12-19T22:24:43.000Z,2024-12-19T22:28:42.000Z,0.8901812757859426,239,0.1,9.39,0.0,USD
UberX,completed,2024-12-19T21:56:39.000Z,2024-12-19T22:01:54.000Z,2024-12-19T22:15:32.000Z,6.273398146749752,818,0.1,24.0,0.0,USD
UberX,completed,2024-12-19T21:20:14.000Z,2024-12-19T21:24:24.000Z,2024-12-19T21:54:59.000Z,10.218208914322997,1835,0.1,36.07,0.0,USD
UberX,completed,2024-12-19T21:07:22.000Z,2024-12-19T21:12:46.000Z,2024-12-19T21:22:46.000Z,3.095210967266089,600,0.1,13.94,0.0,USD
UberX,completed,2024-12-19T20:58:45.000Z,2024-12-19T21:01:15.000Z,2024-12-19T21:06:09.000Z,1.3647217639198288,294,0.1,9.39,0.0,USD
UberX,completed,2024-12-19T20:37:28.000Z,2024-12-19T20:41:39.000Z,2024-12-19T20:46:13.000Z,1.769980999120661,274,0.1,10.93,0.0,USD
UberX,completed,2024-12-19T20:27:02.000Z,2024-12-19T20:29:07.000Z,2024-12-19T20:33:06.000Z,0.8747442561802661,239,0.1,11.98,0.0,USD
UberX,completed,2024-12-19T20:11:46.000Z,2024-12-19T20:14:24.000Z,2024-12-19T20:27:13.000Z,3.390238437485528,769,0.1,16.95,0.0,USD
UberX,completed,2024-12-19T19:43:32.000Z,2024-12-19T19:46:40.000Z,2024-12-19T20:02:50.000Z,7.207475858965042,970,0.1,25.99,0.0,USD
UberX,completed,2024-12-19T19:10:00.000Z,2024-12-19T19:14:12.000Z,2024-12-19T19:29:31.000Z,5.203530650334859,919,0.1,25.05,0.0,USD
UberX,completed,2024-12-19T05:46:52.000Z,2024-12-19T06:01:42.000Z,2024-12-19T06:23:57.000Z,11.725127438874146,1335,0.1,39.96,0.0,USD
UberX,completed,2024-12-19T05:31:24.000Z,2024-12-19T05:41:09.000Z,2024-12-19T05:48:52.000Z,3.0811415658508667,463,0.1,12.94,0.0,USD
UberX,completed,2024-12-19T04:55:44.000Z,2024-12-19T05:03:43.000Z,2024-12-19T05:31:36.000Z,14.11944798079887,1673,0.1,45.08,0.0,USD
UberX,completed,2024-12-19T01:47:56.000Z,2024-12-19T01:50:28.000Z,2024-12-19T02:10:27.000Z,7.469994529690592,1199,0.1,24.63,0.0,USD
UberX,completed,2024-12-19T01:04:45.000Z,2024-12-19T01:17:35.000Z,2024-12-19T01:28:30.000Z,7.711814021078181,655,0.1,24.89,0.0,USD
UberX,completed,2024-12-19T00:39:43.000Z,2024-12-19T00:43:32.000Z,2024-12-19T00:57:46.000Z,4.321364473150334,854,0.1,16.73,0.0,USD
UberX,completed,2024-12-19T00:16:51.000Z,2024-12-19T00:20:44.000Z,2024-12-19T00:37:59.000Z,5.285783411220115,1035,0.1,23.19,0.0,USD
UberX,completed,2024-12-19T00:10:39.000Z,2024-12-19T00:15:50.000Z,2024-12-19T00:19:52.000Z,1.1334852827985027,242,0.1,10.78,0.0,USD
UberX,completed,2024-12-18T23:39:58.000Z,2024-12-18T23:43:18.000Z,2024-12-18T23:49:57.000Z,2.274669302254956,399,0.1,11.18,0.0,USD
UberX,completed,2024-12-18T23:19:37.000Z,2024-12-18T23:24:13.000Z,2024-12-18T23:34:19.000Z,3.110502185103428,606,0.1,13.15,0.0,USD
UberX,completed,2024-12-18T22:59:33.000Z,2024-12-18T23:03:02.000Z,2024-12-18T23:19:25.000Z,6.175089443642222,983,0.1,25.96,0.0,USD
UberX,completed,2024-12-18T01:44:17.000Z,2024-12-18T01:59:22.000Z,2024-12-18T02:25:49.000Z,14.209396002819062,1587,0.1,38.96,0.0,USD
UberX,completed,2024-12-18T01:12:04.000Z,2024-12-18T01:19:20.000Z,2024-12-18T01:42:35.000Z,12.535768708393007,1395,0.1,37.37,0.0,USD
UberX,completed,2024-12-18T00:46:17.000Z,2024-12-18T00:50:14.000Z,2024-12-18T01:17:16.000Z,12.653994123872392,1622,0.1,37.96,0.0,USD
UberX,completed,2024-12-18T00:35:13.000Z,2024-12-18T00:37:10.000Z,2024-12-18T00:46:27.000Z,4.693224069100659,557,0.1,22.9,0.0,USD
UberX,completed,2024-12-18T00:21:27.000Z,2024-12-18T00:25:57.000Z,2024-12-18T00:33:32.000Z,3.324122819959133,455,0.1,14.92,0.0,USD
UberX,completed,2024-12-17T23:44:10.000Z,2024-12-17T23:59:19.000Z,2024-12-18T00:15:03.000Z,9.414623537223111,944,0.1,24.92,0.0,USD
UberX,completed,2024-12-17T23:17:04.000Z,2024-12-17T23:25:23.000Z,2024-12-17T23:55:50.000Z,19.589362172599166,1827,0.1,39.79,0.0,USD
UberX,completed,2024-12-17T22:48:51.000Z,2024-12-17T22:54:13.000Z,2024-12-17T23:02:59.000Z,4.557448776175486,526,0.1,16.5,0.0,USD
UberX,completed,2024-12-17T22:31:35.000Z,2024-12-17T22:36:41.000Z,2024-12-17T22:41:04.000Z,2.0849983041073625,263,0.1,9.06,0.0,USD
UberX,completed,2024-12-17T22:19:37.000Z,2024-12-17T22:24:54.000Z,2024-12-17T22:27:15.000Z,0.8972580378865265,141,0.1,9.06,0.0,USD
UberX,completed,2024-12-17T22:03:12.000Z,2024-12-17T22:11:20.000Z,2024-12-17T22:20:45.000Z,4.864103171335645,565,0.1,16.12,0.0,USD
UberX,completed,2024-12-17T21:53:36.000Z,2024-12-17T21:59:32.000Z,2024-12-17T22:05:54.000Z,3.1470121590087996,382,0.1,13.0,0.0,USD
RIDESHARE,completed,2024-12-17T21:04:58.000Z,2024-12-17T21:09:16.000Z,2024-12-17T21:15:23.000Z,2.2725986880821902,367,0.1,8.98,0.0,USD
UberX,completed,2024-12-17T20:21:51.000Z,2024-12-17T20:27:51.000Z,2024-12-17T20:35:55.000Z,2.262030324453811,484,0.1,9.1,0.0,USD
RIDESHARE,completed,2024-12-17T20:04:14.000Z,2024-12-17T20:13:41.000Z,2024-12-17T20:18:52.000Z,2.0242731013762807,311,0.1,9.55,0.0,USD
UberX,completed,2024-12-17T19:40:51.000Z,2024-12-17T19:48:33.000Z,2024-12-17T20:06:15.000Z,7.198863491786738,1062,0.1,25.92,0.0,USD
UberX,completed,2024-12-17T19:16:10.000Z,2024-12-17T19:22:52.000Z,2024-12-17T19:34:34.000Z,4.846682352512966,702,0.1,17.99,0.0,USD
UberX,completed,2024-12-16T17:54:59.000Z,2024-12-16T17:57:45.000Z,2024-12-16T18:03:40.000Z,1.5907963605482411,355,0.1,10.31,0.0,USD
UberX,completed,2024-12-16T17:36:11.000Z,2024-12-16T17:42:48.000Z,2024-12-16T17:45:40.000Z,0.8272762481596014,172,0.1,9.34,0.0,USD
UberX,completed,2024-12-16T16:58:09.000Z,2024-12-16T17:10:32.000Z,2024-12-16T17:33:51.000Z,6.173346014225734,1399,0.1,36.04,0.0,USD
UberX,completed,2024-12-16T16:39:50.000Z,2024-12-16T16:47:04.000Z,2024-12-16T16:57:09.000Z,1.9638761617915854,605,0.1,12.2,0.0,USD
UberX,completed,2024-12-16T16:11:33.000Z,2024-12-16T16:18:05.000Z,2024-12-16T16:27:42.000Z,2.2976345760532944,577,0.1,10.07,0.0,USD
UberX,completed,2024-12-16T15:44:10.000Z,2024-12-16T15:58:29.000Z,2024-12-16T16:03:22.000Z,1.3797616075436556,293,0.1,8.76,0.0,USD
UberX,completed,2024-12-16T14:34:53.000Z,2024-12-16T14:47:19.000Z,2024-12-16T15:50:32.000Z,29.843020717481707,3793,0.1,76.5,0.0,USD
UberX,completed,2024-12-16T14:36:35.000Z,2024-12-16T14:41:55.000Z,2024-12-16T14:44:26.000Z,0.9249197601012843,151,0.1,9.06,0.0,USD
UberX,completed,2024-12-16T14:27:37.000Z,2024-12-16T14:31:53.000Z,2024-12-16T14:36:23.000Z,1.1731272393794252,270,0.1,9.06,0.0,USD
UberX,completed,2024-12-16T14:10:44.000Z,2024-12-16T14:14:56.000Z,2024-12-16T14:21:07.000Z,2.80595161256782,371,0.1,12.25,0.0,USD
UberX,completed,2024-12-16T14:00:29.000Z,2024-12-16T14:02:52.000Z,2024-12-16T14:09:19.000Z,2.9058130154868977,387,0.1,9.96,0.0,USD
UberX,completed,2024-12-16T13:44:56.000Z,2024-12-16T13:48:11.000Z,2024-12-16T13:56:34.000Z,2.6226376856835802,503,0.1,11.96,0.0,USD
UberX,completed,2024-12-16T13:14:58.000Z,2024-12-16T13:17:29.000Z,2024-12-16T13:43:08.000Z,17.07941464407696,1539,0.1,44.88,0.0,USD
UberX,completed,2024-12-15T06:36:17.000Z,2024-12-15T06:40:24.000Z,2024-12-15T06:57:34.000Z,6.698676365678743,1030,0.1,32.92,0.0,USD
RIDESHARE,completed,2024-12-15T06:30:14.000Z,2024-12-15T06:33:11.000Z,2024-12-15T06:36:43.000Z,1.7790210184894806,212,0.1,9.14,0.0,USD
UberX,completed,2024-12-15T04:58:14.000Z,2024-12-15T05:48:38.000Z,2024-12-15T06:16:51.000Z,18.025968784231303,1693,0.1,58.91,0.0,USD
UberX,completed,2024-12-15T04:18:25.000Z,2024-12-15T04:24:25.000Z,2024-12-15T04:35:35.000Z,6.906114813071231,670,0.1,21.84,0.0,USD
UberX,completed,2024-12-15T03:58:00.000Z,2024-12-15T04:06:43.000Z,2024-12-15T04:17:22.000Z,4.481656357007166,639,0.1,20.94,0.0,USD
UberX,completed,2024-12-15T03:38:30.000Z,2024-12-15T03:45:32.000Z,2024-12-15T03:58:18.000Z,8.388093544802661,766,0.1,26.41,0.0,USD
UberX,completed,2024-12-15T03:25:42.000Z,2024-12-15T03:28:20.000Z,2024-12-15T03:37:15.000Z,2.2560060598588176,535,0.1,11.96,0.0,USD
UberX,completed,2024-12-15T02:57:31.000Z,2024-12-15T03:09:51.000Z,2024-12-15T03:19:22.000Z,3.7657168190958212,571,0.1,18.97,0.0,USD
RIDESHARE,completed,2024-12-15T02:38:54.000Z,2024-12-15T02:45:08.000Z,2024-12-15T02:51:33.000Z,2.4757943529989452,385,0.1,11.53,0.0,USD
UberX,completed,2024-12-15T02:29:42.000Z,2024-12-15T02:34:12.000Z,2024-12-15T02:39:54.000Z,1.828066350481125,342,0.1,9.55,0.0,USD
UberX,completed,2024-12-15T01:45:13.000Z,2024-12-15T01:59:03.000Z,2024-12-15T02:30:14.000Z,13.438388010653053,1871,0.1,65.89,0.0,USD
UberX,completed,2024-12-15T01:31:51.000Z,2024-12-15T01:48:18.000Z,2024-12-15T01:51:17.000Z,0.7312976113395122,179,0.1,10.1,0.0,USD
UberX,completed,2024-12-15T01:04:25.000Z,2024-12-15T01:12:27.000Z,2024-12-15T01:43:45.000Z,10.847403847087616,1878,0.1,43.92,0.0,USD
UberX,completed,2024-12-15T00:42:07.000Z,2024-12-15T00:53:28.000Z,2024-12-15T00:58:06.000Z,1.8958577360987374,278,0.1,11.68,0.0,USD
UberX,completed,2024-12-14T23:56:07.000Z,2024-12-15T00:12:04.000Z,2024-12-15T00:41:38.000Z,20.9915823127763,1774,0.1,57.42,0.0,USD
UberX,completed,2024-12-14T23:44:54.000Z,2024-12-14T23:51:04.000Z,2024-12-15T00:02:33.000Z,4.482323474006319,689,0.1,21.95,0.0,USD
UberX,completed,2024-12-14T23:38:27.000Z,2024-12-14T23:43:04.000Z,2024-12-14T23:48:15.000Z,2.3003819718908027,311,0.1,11.34,0.0,USD
UberX,completed,2024-12-14T23:26:30.000Z,2024-12-14T23:29:46.000Z,2024-12-14T23:37:45.000Z,3.055112740170631,479,0.1,12.98,0.0,USD
UberX,completed,2024-12-14T23:15:54.000Z,2024-12-14T23:21:09.000Z,2024-12-14T23:25:58.000Z,2.517203608063695,289,0.1,11.91,0.0,USD
RIDESHARE,completed,2024-12-14T22:57:38.000Z,2024-12-14T23:07:09.000Z,2024-12-14T23:14:42.000Z,3.1331699492689333,453,0.1,9.66,0.0,USD
UberX,completed,2024-12-14T22:51:44.000Z,2024-12-14T22:52:46.000Z,2024-12-14T22:59:30.000Z,4.522265521775358,404,0.1,19.97,0.0,USD
UberX,completed,2024-12-14T22:39:08.000Z,2024-12-14T22:41:21.000Z,2024-12-14T22:52:21.000Z,3.5441828113868605,660,0.1,14.33,0.0,USD
UberX,completed,2024-12-14T22:10:27.000Z,2024-12-14T22:15:51.000Z,2024-12-14T22:39:10.000Z,6.7204228741406835,1399,0.1,30.55,0.0,USD
UberX,completed,2024-12-14T21:40:00.000Z,2024-12-14T21:42:09.000Z,2024-12-14T22:08:52.000Z,8.508787919240838,1603,0.1,33.98,0.0,USD
UberX,completed,2024-12-14T21:12:38.000Z,2024-12-14T21:17:08.000Z,2024-12-14T21:36:00.000Z,6.496017415358689,1132,0.1,27.81,0.0,USD
UberX,completed,2024-12-14T20:55:35.000Z,2024-12-14T21:00:05.000Z,2024-12-14T21:11:24.000Z,3.1259009214848343,679,0.1,13.94,0.0,USD
UberX,completed,2024-12-14T20:41:35.000Z,2024-12-14T20:44:59.000Z,2024-12-14T20:53:19.000Z,2.5699131945236933,500,0.1,12.93,0.0,USD
UberX,completed,2024-12-14T20:14:48.000Z,2024-12-14T20:22:39.000Z,2024-12-14T20:37:21.000Z,5.315038629548674,882,0.1,22.97,0.0,USD
UberX,completed,2024-12-14T19:51:33.000Z,2024-12-14T19:54:22.000Z,2024-12-14T20:12:29.000Z,5.145192009182375,1087,0.1,22.91,0.0,USD
UberX,completed,2024-12-14T19:35:07.000Z,2024-12-14T19:43:39.000Z,2024-12-14T19:50:47.000Z,1.8684521344990805,428,0.1,9.64,0.0,USD
UberX,completed,2024-12-14T19:06:17.000Z,2024-12-14T19:21:01.000Z,2024-12-14T19:34:36.000Z,7.285183294030672,815,0.1,24.66,0.0,USD
UberX,completed,2024-12-14T19:02:35.000Z,2024-12-14T19:07:03.000Z,2024-12-14T19:10:40.000Z,1.3183875876458138,217,0.1,9.52,0.0,USD
UberX,completed,2024-12-14T06:20:08.000Z,2024-12-14T06:22:55.000Z,2024-12-14T06:29:49.000Z,3.0744746257031235,414,0.1,12.91,0.0,USD
UberX,completed,2024-12-14T05:58:03.000Z,2024-12-14T06:05:06.000Z,2024-12-14T06:21:12.000Z,9.337350507641432,966,0.1,30.92,0.0,USD
UberX,completed,2024-12-14T05:40:27.000Z,2024-12-14T05:52:11.000Z,2024-12-14T05:56:37.000Z,1.6573994256976168,266,0.1,10.96,0.0,USD
UberX,completed,2024-12-14T05:17:51.000Z,2024-12-14T05:25:39.000Z,2024-12-14T05:40:13.000Z,12.386919853320972,874,0.1,32.28,0.0,USD
UberX,completed,2024-12-14T05:10:14.000Z,2024-12-14T05:17:25.000Z,2024-12-14T05:24:35.000Z,4.528950710469786,430,0.1,16.96,0.0,USD
UberX,completed,2024-12-14T04:56:20.000Z,2024-12-14T05:10:48.000Z,2024-12-14T05:15:20.000Z,1.2481523828407877,272,0.1,9.51,0.0,USD
UberX,completed,2024-12-14T04:48:29.000Z,2024-12-14T04:56:35.000Z,2024-12-14T04:59:32.000Z,1.1379794754725356,177,0.1,9.51,0.0,USD
UberX,completed,2024-12-14T04:33:40.000Z,2024-12-14T04:44:01.000Z,2024-12-14T04:52:40.000Z,4.072589876278249,519,0.1,16.98,0.0,USD
UberX,completed,2024-12-14T04:17:01.000Z,2024-12-14T04:29:47.000Z,2024-12-14T04:38:00.000Z,2.228977070031337,493,0.1,9.63,0.0,USD
UberX,completed,2024-12-14T04:00:24.000Z,2024-12-14T04:08:50.000Z,2024-12-14T04:20:57.000Z,3.094545269239242,727,0.1,14.08,0.0,USD
UberX,completed,2024-12-14T03:49:15.000Z,2024-12-14T03:58:46.000Z,2024-12-14T04:01:02.000Z,0.887175888353739,136,0.1,10.94,0.0,USD
UberX,completed,2024-12-14T03:19:34.000Z,2024-12-14T03:30:23.000Z,2024-12-14T03:40:33.000Z,4.724670018923687,610,0.1,21.92,0.0,USD
UberX,completed,2024-12-14T03:11:07.000Z,2024-12-14T03:14:09.000Z,2024-12-14T03:26:51.000Z,5.383179318177337,762,0.1,29.92,0.0,USD
UberX,completed,2024-12-14T02:58:23.000Z,2024-12-14T03:02:28.000Z,2024-12-14T03:12:27.000Z,2.448919865261275,599,0.1,10.03,0.0,USD
UberX,completed,2024-12-14T02:21:13.000Z,2024-12-14T02:42:48.000Z,2024-12-14T02:47:32.000Z,2.2355676294967637,284,0.1,12.5,0.0,USD
UberX,completed,2024-12-14T02:13:16.000Z,2024-12-14T02:21:46.000Z,2024-12-14T02:24:35.000Z,0.8787962207129906,169,0.1,9.4,0.0,USD
UberX,completed,2024-12-14T01:56:08.000Z,2024-12-14T02:02:55.000Z,2024-12-14T02:15:52.000Z,6.0043667235517235,777,0.1,28.97,0.0,USD
UberX,completed,2024-12-14T01:47:10.000Z,2024-12-14T01:52:21.000Z,2024-12-14T01:56:39.000Z,2.248693435869047,258,0.1,11.34,0.0,USD
UberX,completed,2024-12-14T01:30:31.000Z,2024-12-14T01:37:32.000Z,2024-12-14T01:49:37.000Z,5.809805468279738,725,0.1,22.94,0.0,USD
UberX,completed,2024-12-14T01:04:09.000Z,2024-12-14T01:19:40.000Z,2024-12-14T01:34:47.000Z,10.545431176684705,907,0.1,36.72,0.0,USD
UberX,completed,2024-12-14T01:06:52.000Z,2024-12-14T01:09:02.000Z,2024-12-14T01:17:00.000Z,3.2860550056253857,478,0.1,13.9,0.0,USD
UberX,completed,2024-12-14T00:38:29.000Z,2024-12-14T00:45:42.000Z,2024-12-14T00:55:26.000Z,5.14454050695209,584,0.1,21.8,0.0,USD
UberX,completed,2024-12-14T00:05:49.000Z,2024-12-14T00:10:03.000Z,2024-12-14T00:36:52.000Z,9.737918596734726,1609,0.1,41.9,0.0,USD
UberX,completed,2024-12-13T22:34:19.000Z,2024-12-13T22:38:33.000Z,2024-12-13T23:01:24.000Z,16.693305064357226,1371,0.1,44.98,0.0,USD
UberX,completed,2024-12-13T22:29:12.000Z,2024-12-13T22:31:58.000Z,2024-12-13T22:35:22.000Z,1.2578146950284628,204,0.1,9.5,0.0,USD
UberX,completed,2024-12-13T22:18:06.000Z,2024-12-13T22:23:21.000Z,2024-12-13T22:30:49.000Z,2.1450779023195,448,0.1,11.7,0.0,USD
