City Name,Local Amount,Currency Code,Classification,Category,Local Timestamp,year,month,day,hour,day_of_week
Los Angeles,1.17,USD,intermediary.fare.marketplace_adjustment_incentive,existing_driver_incentive,2025-02-09 04:16:38,2025,2,9,4,Sunday
Los Angeles,6.87,USD,transport.fare.coupled_upfront_fare,driver_payment_fares,2025-02-09 04:16:38,2025,2,9,4,Sunday
Los Angeles,-1.44,USD,intermediary.commission,commission,2025-02-09 04:16:38,2025,2,9,4,Sunday
Los Angeles,1.18,USD,transport.fare.ufp_adj,driver_payment_fares,2025-02-09 04:16:38,2025,2,9,4,Sunday
Los Angeles,-1.18,USD,intermediary.fare.ufp_service_adj,commission,2025-02-09 04:16:38,2025,2,9,4,Sunday
Los Angeles,14.56,USD,transport.fare.distance,driver_payment_fares,2025-02-09 03:46:02,2025,2,9,3,Sunday
Los Angeles,-3.11,USD,intermediary.fare.marketplace_adjustment_service_fee,commission_adjustment,2025-02-09 03:46:02,2025,2,9,3,Sunday
Los Angeles,0.98,USD,transport.fare.csp_adjustment,driver_payment_fares,2025-02-09 03:46:02,2025,2,9,3,Sunday
Los Angeles,-4.31,USD,intermediary.commission,commission,2025-02-09 03:46:02,2025,2,9,3,Sunday
Los Angeles,5.05,USD,intermediary.fare.ufp_incentive,existing_driver_incentive,2025-02-09 03:46:02,2025,2,9,3,Sunday
Los Angeles,0.1,USD,transport.fare.base,driver_payment_fares,2025-02-09 03:46:02,2025,2,9,3,Sunday
Los Angeles,4.62,USD,transport.fare.time,driver_payment_fares,2025-02-09 03:46:02,2025,2,9,3,Sunday
Los Angeles,-5.05,USD,transport.fare.ufp_adj,driver_payment_fares,2025-02-09 03:46:02,2025,2,9,3,Sunday
Los Angeles,0.27,USD,transport.fare.adjustment,driver_payment_fares,2025-02-09 03:46:02,2025,2,9,3,Sunday
Los Angeles,-0.9,USD,transport.fare.ufp_adj,driver_payment_fares,2025-02-09 01:30:30,2025,2,9,1,Sunday
Los Angeles,3.8,USD,transport.fare.coupled_upfront_fare,driver_payment_fares,2025-02-09 01:30:30,2025,2,9,1,Sunday
Los Angeles,0.19,USD,transport.fare.csp_adjustment,driver_payment_fares,2025-02-09 01:30:30,2025,2,9,1,Sunday
Los Angeles,0.2,USD,intermediary.fare.marketplace_adjustment_incentive,existing_driver_incentive,2025-02-09 01:30:30,2025,2,9,1,Sunday
Los Angeles,0.9,USD,intermediary.fare.ufp_incentive,existing_driver_incentive,2025-02-09 01:30:30,2025,2,9,1,Sunday
Los Angeles,-0.84,USD,intermediary.commission,commission,2025-02-09 01:30:30,2025,2,9,1,Sunday
Los Angeles,-2.09,USD,intermediary.commission,commission,2025-02-09 01:15:18,2025,2,9,1,Sunday
Los Angeles,0.48,USD,transport.fare.csp_adjustment,driver_payment_fares,2025-02-09 01:15:18,2025,2,9,1,Sunday
Los Angeles,-2.62,USD,transport.fare.ufp_adj,driver_payment_fares,2025-02-09 01:15:18,2025,2,9,1,Sunday
Los Angeles,2.62,USD,intermediary.fare.ufp_incentive,existing_driver_incentive,2025-02-09 01:15:18,2025,2,9,1,Sunday
Los Angeles,9.5,USD,transport.fare.coupled_upfront_fare,driver_payment_fares,2025-02-09 01:15:18,2025,2,9,1,Sunday
Los Angeles,0.06,USD,intermediary.fare.marketplace_adjustment_incentive,existing_driver_incentive,2025-02-09 01:15:18,2025,2,9,1,Sunday
Los Angeles,8.0,USD,transport.fare.coupled_upfront_fare,driver_payment_fares,2025-02-09 01:05:34,2025,2,9,1,Sunday
Los Angeles,2.52,USD,transport.fare.ufp_adj,driver_payment_fares,2025-02-09 01:05:34,2025,2,9,1,Sunday
Los Angeles,0.18,USD,intermediary.service_fee.ecr_guardrail_refund_US,driver_payment_fares,2025-02-09 01:05:34,2025,2,9,1,Sunday
Los Angeles,0.4,USD,transport.fare.csp_adjustment,driver_payment_fares,2025-02-09 01:05:34,2025,2,9,1,Sunday
Los Angeles,-0.27,USD,intermediary.fare.marketplace_adjustment_service_fee,commission_adjustment,2025-02-09 01:05:34,2025,2,9,1,Sunday
Los Angeles,0.01,USD,transport.fare.minimum,driver_payment_fares,2025-02-09 01:05:34,2025,2,9,1,Sunday
Los Angeles,0.01,USD,intermediary.fare.minimum_incentive_adj,driver_payment_fares,2025-02-09 01:05:34,2025,2,9,1,Sunday
Los Angeles,-2.81,USD,intermediary.commission,commission,2025-02-09 01:05:34,2025,2,9,1,Sunday
Los Angeles,-2.52,USD,intermediary.fare.ufp_service_adj,commission,2025-02-09 01:05:34,2025,2,9,1,Sunday
Los Angeles,-0.01,USD,transport.fare.minimum_adj,driver_payment_fares,2025-02-09 01:05:34,2025,2,9,1,Sunday
Los Angeles,-0.84,USD,intermediary.commission,commission,2025-02-08 23:54:08,2025,2,8,23,Saturday
Los Angeles,0.19,USD,transport.fare.csp_adjustment,driver_payment_fares,2025-02-08 23:54:08,2025,2,8,23,Saturday
Los Angeles,3.8,USD,transport.fare.coupled_upfront_fare,driver_payment_fares,2025-02-08 23:54:08,2025,2,8,23,Saturday
Los Angeles,-0.9,USD,transport.fare.ufp_adj,driver_payment_fares,2025-02-08 23:54:08,2025,2,8,23,Saturday
Los Angeles,0.16,USD,intermediary.fare.marketplace_adjustment_incentive,existing_driver_incentive,2025-02-08 23:54:08,2025,2,8,23,Saturday
Los Angeles,0.9,USD,intermediary.fare.ufp_incentive,existing_driver_incentive,2025-02-08 23:54:08,2025,2,8,23,Saturday
Los Angeles,9.99,USD,intermediary.fare.ufp_incentive,existing_driver_incentive,2025-02-08 23:13:16,2025,2,8,23,Saturday
Los Angeles,-3.7,USD,intermediary.fare.marketplace_adjustment_service_fee,commission_adjustment,2025-02-08 23:13:16,2025,2,8,23,Saturday
Los Angeles,1.61,USD,transport.fare.csp_adjustment,driver_payment_fares,2025-02-08 23:13:16,2025,2,8,23,Saturday
Los Angeles,-9.99,USD,transport.fare.ufp_adj,driver_payment_fares,2025-02-08 23:13:16,2025,2,8,23,Saturday
Los Angeles,-11.3,USD,intermediary.commission,commission,2025-02-08 23:13:16,2025,2,8,23,Saturday
Los Angeles,32.14,USD,transport.fare.coupled_upfront_fare,driver_payment_fares,2025-02-08 23:13:16,2025,2,8,23,Saturday
Los Angeles,-0.84,USD,intermediary.commission,commission,2025-02-08 23:04:26,2025,2,8,23,Saturday
Los Angeles,0.19,USD,transport.fare.csp_adjustment,driver_payment_fares,2025-02-08 23:04:26,2025,2,8,23,Saturday
Los Angeles,2.31,USD,intermediary.fare.marketplace_adjustment_incentive,existing_driver_incentive,2025-02-08 23:04:26,2025,2,8,23,Saturday
Los Angeles,0.01,USD,intermediary.fare.ufp_incentive,existing_driver_incentive,2025-02-08 23:04:26,2025,2,8,23,Saturday
Los Angeles,1.07,USD,transport.fare.distance,driver_payment_fares,2025-02-08 23:04:26,2025,2,8,23,Saturday
Los Angeles,1.58,USD,transport.fare.minimum,driver_payment_fares,2025-02-08 23:04:26,2025,2,8,23,Saturday
Los Angeles,-1.21,USD,transport.fare.adjustment,driver_payment_fares,2025-02-08 23:04:26,2025,2,8,23,Saturday
Los Angeles,0.1,USD,transport.fare.base,driver_payment_fares,2025-02-08 23:04:26,2025,2,8,23,Saturday
Los Angeles,-0.01,USD,transport.fare.ufp_adj,driver_payment_fares,2025-02-08 23:04:26,2025,2,8,23,Saturday
Los Angeles,2.26,USD,transport.fare.time,driver_payment_fares,2025-02-08 23:04:26,2025,2,8,23,Saturday
Los Angeles,0.51,USD,transport.fare.csp_adjustment,driver_payment_fares,2025-02-08 22:40:21,2025,2,8,22,Saturday
Los Angeles,-2.51,USD,transport.fare.ufp_adj,driver_payment_fares,2025-02-08 22:40:21,2025,2,8,22,Saturday
Los Angeles,-0.82,USD,intermediary.fare.marketplace_adjustment_service_fee,commission_adjustment,2025-02-08 22:40:21,2025,2,8,22,Saturday
Los Angeles,-2.23,USD,intermediary.commission,commission,2025-02-08 22:40:21,2025,2,8,22,Saturday
Los Angeles,10.1,USD,transport.fare.coupled_upfront_fare,driver_payment_fares,2025-02-08 22:40:21,2025,2,8,22,Saturday
Los Angeles,2.51,USD,intermediary.fare.ufp_incentive,existing_driver_incentive,2025-02-08 22:40:21,2025,2,8,22,Saturday
Los Angeles,0.22,USD,transport.fare.csp_adjustment,driver_payment_fares,2025-02-08 22:28:11,2025,2,8,22,Saturday
Los Angeles,1.03,USD,intermediary.fare.ufp_incentive,existing_driver_incentive,2025-02-08 22:28:11,2025,2,8,22,Saturday
Los Angeles,4.32,USD,transport.fare.coupled_upfront_fare,driver_payment_fares,2025-02-08 22:28:11,2025,2,8,22,Saturday
Los Angeles,1.72,USD,intermediary.fare.marketplace_adjustment_incentive,existing_driver_incentive,2025-02-08 22:28:11,2025,2,8,22,Saturday
Los Angeles,0.15,USD,transport.fare.charges.wait_time,driver_payment_charges,2025-02-08 22:28:11,2025,2,8,22,Saturday
Los Angeles,-1.03,USD,transport.fare.ufp_adj,driver_payment_fares,2025-02-08 22:28:11,2025,2,8,22,Saturday
Los Angeles,-0.99,USD,intermediary.commission,commission,2025-02-08 22:28:11,2025,2,8,22,Saturday
Los Angeles,1.16,USD,intermediary.fare.marketplace_adjustment_incentive,existing_driver_incentive,2025-02-08 22:02:19,2025,2,8,22,Saturday
Los Angeles,1.33,USD,transport.fare.ufp_adj,driver_payment_fares,2025-02-08 22:02:19,2025,2,8,22,Saturday
Los Angeles,-1.33,USD,intermediary.fare.ufp_service_adj,commission,2025-02-08 22:02:19,2025,2,8,22,Saturday
Los Angeles,4.42,USD,transport.fare.coupled_upfront_fare,driver_payment_fares,2025-02-08 22:02:19,2025,2,8,22,Saturday
Los Angeles,-0.98,USD,intermediary.commission,commission,2025-02-08 22:02:19,2025,2,8,22,Saturday
Los Angeles,0.22,USD,transport.fare.csp_adjustment,driver_payment_fares,2025-02-08 22:02:19,2025,2,8,22,Saturday
Los Angeles,0.76,USD,transport.fare.pickup_ufp_adj,driver_payment_fares,2025-02-08 04:02:16,2025,2,8,4,Saturday
Los Angeles,0.1,USD,transport.fare.base,driver_payment_fares,2025-02-08 04:02:16,2025,2,8,4,Saturday
Los Angeles,-0.76,USD,intermediary.fare.pickup_service_adj,commission,2025-02-08 04:02:16,2025,2,8,4,Saturday
Los Angeles,0.46,USD,intermediary.fare.marketplace_adjustment_incentive,existing_driver_incentive,2025-02-08 04:02:16,2025,2,8,4,Saturday
Los Angeles,13.91,USD,transport.fare.distance,driver_payment_fares,2025-02-08 04:02:16,2025,2,8,4,Saturday
Los Angeles,5.56,USD,transport.fare.time,driver_payment_fares,2025-02-08 04:02:16,2025,2,8,4,Saturday
Los Angeles,-4.11,USD,intermediary.commission,commission,2025-02-08 04:02:16,2025,2,8,4,Saturday
Los Angeles,-2.81,USD,intermediary.commission,commission,2025-02-08 03:40:40,2025,2,8,3,Saturday
Los Angeles,-3.45,USD,transport.fare.ufp_adj,driver_payment_fares,2025-02-08 03:40:40,2025,2,8,3,Saturday
Los Angeles,-0.54,USD,intermediary.fare.marketplace_adjustment_service_fee,commission_adjustment,2025-02-08 03:40:40,2025,2,8,3,Saturday
Los Angeles,3.45,USD,intermediary.fare.ufp_incentive,existing_driver_incentive,2025-02-08 03:40:40,2025,2,8,3,Saturday
Los Angeles,0.64,USD,transport.fare.csp_adjustment,driver_payment_fares,2025-02-08 03:40:40,2025,2,8,3,Saturday
Los Angeles,12.76,USD,transport.fare.coupled_upfront_fare,driver_payment_fares,2025-02-08 03:40:40,2025,2,8,3,Saturday
Los Angeles,-0.33,USD,intermediary.fare.marketplace_adjustment_service_fee,commission_adjustment,2025-02-08 03:32:35,2025,2,8,3,Saturday
Los Angeles,-0.01,USD,transport.fare.minimum_adj,driver_payment_fares,2025-02-08 03:32:35,2025,2,8,3,Saturday
Los Angeles,3.83,USD,transport.fare.coupled_upfront_fare,driver_payment_fares,2025-02-08 03:32:35,2025,2,8,3,Saturday
Los Angeles,0.01,USD,transport.fare.minimum,driver_payment_fares,2025-02-08 03:32:35,2025,2,8,3,Saturday
Los Angeles,0.3,USD,intermediary.fare.driver_core_incentive_adjust,existing_driver_incentive,2025-02-08 03:32:35,2025,2,8,3,Saturday
Los Angeles,-1.1,USD,intermediary.fare.ufp_service_adj,commission,2025-02-08 03:32:35,2025,2,8,3,Saturday
Los Angeles,0.01,USD,intermediary.fare.minimum_incentive_adj,driver_payment_fares,2025-02-08 03:32:35,2025,2,8,3,Saturday
Los Angeles,-0.8,USD,intermediary.commission,commission,2025-02-08 03:32:35,2025,2,8,3,Saturday
Los Angeles,1.1,USD,transport.fare.ufp_adj,driver_payment_fares,2025-02-08 03:32:35,2025,2,8,3,Saturday
Los Angeles,0.58,USD,transport.fare.csp_adjustment,driver_payment_fares,2025-02-08 03:19:05,2025,2,8,3,Saturday
Los Angeles,11.59,USD,transport.fare.coupled_upfront_fare,driver_payment_fares,2025-02-08 03:19:05,2025,2,8,3,Saturday
Los Angeles,0.27,USD,intermediary.fare.marketplace_adjustment_incentive,existing_driver_incentive,2025-02-08 03:19:05,2025,2,8,3,Saturday
Los Angeles,-3.02,USD,transport.fare.ufp_adj,driver_payment_fares,2025-02-08 03:19:05,2025,2,8,3,Saturday
Los Angeles,-4.07,USD,intermediary.commission,commission,2025-02-08 03:19:05,2025,2,8,3,Saturday
Los Angeles,0.54,USD,intermediary.fare.driver_core_incentive_adjust,existing_driver_incentive,2025-02-08 03:19:05,2025,2,8,3,Saturday
Los Angeles,3.02,USD,intermediary.fare.ufp_incentive,existing_driver_incentive,2025-02-08 03:19:05,2025,2,8,3,Saturday
Los Angeles,0.78,USD,transport.fare.csp_adjustment,driver_payment_fares,2025-02-08 01:25:25,2025,2,8,1,Saturday
Los Angeles,3.68,USD,intermediary.fare.ufp_incentive,existing_driver_incentive,2025-02-08 01:25:25,2025,2,8,1,Saturday
Los Angeles,15.5,USD,transport.fare.coupled_upfront_fare,driver_payment_fares,2025-02-08 01:25:25,2025,2,8,1,Saturday
Los Angeles,-2.61,USD,intermediary.fare.marketplace_adjustment_service_fee,commission_adjustment,2025-02-08 01:25:25,2025,2,8,1,Saturday
Los Angeles,-3.41,USD,intermediary.commission,commission,2025-02-08 01:25:25,2025,2,8,1,Saturday
Los Angeles,-3.68,USD,transport.fare.ufp_adj,driver_payment_fares,2025-02-08 01:25:25,2025,2,8,1,Saturday
Los Angeles,3.76,USD,transport.fare.distance,driver_payment_fares,2025-02-08 01:09:41,2025,2,8,1,Saturday
Los Angeles,0.1,USD,transport.fare.base,driver_payment_fares,2025-02-08 01:09:41,2025,2,8,1,Saturday
Los Angeles,0.31,USD,transport.fare.csp_adjustment,driver_payment_fares,2025-02-08 01:09:41,2025,2,8,1,Saturday
Los Angeles,0.75,USD,transport.fare.adjustment,driver_payment_fares,2025-02-08 01:09:41,2025,2,8,1,Saturday
Los Angeles,0.42,USD,intermediary.fare.ufp_incentive,existing_driver_incentive,2025-02-08 01:09:41,2025,2,8,1,Saturday
Los Angeles,2.15,USD,transport.fare.charges.wait_time,driver_payment_charges,2025-02-08 01:09:41,2025,2,8,1,Saturday
Los Angeles,1.65,USD,transport.fare.time,driver_payment_fares,2025-02-08 01:09:41,2025,2,8,1,Saturday
Los Angeles,-0.03,USD,intermediary.fare.charges.wait_time_service_adj,commission,2025-02-08 01:09:41,2025,2,8,1,Saturday
Los Angeles,1.26,USD,intermediary.fare.marketplace_adjustment_incentive,existing_driver_incentive,2025-02-08 01:09:41,2025,2,8,1,Saturday
Los Angeles,-0.42,USD,transport.fare.ufp_adj,driver_payment_fares,2025-02-08 01:09:41,2025,2,8,1,Saturday
Los Angeles,0.03,USD,transport.fare.charges.wait_time_adj,driver_payment_fares,2025-02-08 01:09:41,2025,2,8,1,Saturday
Los Angeles,-1.83,USD,intermediary.commission,commission,2025-02-08 01:09:41,2025,2,8,1,Saturday
Los Angeles,1.93,USD,intermediary.fare.marketplace_adjustment_incentive,existing_driver_incentive,2025-02-08 00:45:40,2025,2,8,0,Saturday
Los Angeles,4.9,USD,transport.fare.distance,driver_payment_fares,2025-02-08 00:45:40,2025,2,8,0,Saturday
Los Angeles,0.1,USD,transport.fare.base,driver_payment_fares,2025-02-08 00:45:40,2025,2,8,0,Saturday
Los Angeles,-1.42,USD,transport.fare.ufp_adj,driver_payment_fares,2025-02-08 00:45:40,2025,2,8,0,Saturday
Los Angeles,2.71,USD,transport.fare.time,driver_payment_fares,2025-02-08 00:45:40,2025,2,8,0,Saturday
Los Angeles,-0.29,USD,transport.fare.adjustment,driver_payment_fares,2025-02-08 00:45:40,2025,2,8,0,Saturday
Los Angeles,0.37,USD,transport.fare.csp_adjustment,driver_payment_fares,2025-02-08 00:45:40,2025,2,8,0,Saturday
Los Angeles,1.42,USD,intermediary.fare.ufp_incentive,existing_driver_incentive,2025-02-08 00:45:40,2025,2,8,0,Saturday
Los Angeles,-1.64,USD,intermediary.commission,commission,2025-02-08 00:45:40,2025,2,8,0,Saturday
Los Angeles,1.0,USD,transport.misc.tip,tip,2025-02-08 00:23:05,2025,2,8,0,Saturday
Los Angeles,-1.96,USD,transport.fare.ufp_adj,driver_payment_fares,2025-02-08 00:23:05,2025,2,8,0,Saturday
Los Angeles,-1.4,USD,intermediary.commission,commission,2025-02-08 00:23:05,2025,2,8,0,Saturday
Los Angeles,1.96,USD,intermediary.fare.ufp_incentive,existing_driver_incentive,2025-02-08 00:23:05,2025,2,8,0,Saturday
Los Angeles,6.33,USD,transport.fare.coupled_upfront_fare,driver_payment_fares,2025-02-08 00:23:05,2025,2,8,0,Saturday
Los Angeles,0.19,USD,intermediary.fare.marketplace_adjustment_incentive,existing_driver_incentive,2025-02-08 00:23:05,2025,2,8,0,Saturday
Los Angeles,0.32,USD,transport.fare.csp_adjustment,driver_payment_fares,2025-02-08 00:23:05,2025,2,8,0,Saturday
Los Angeles,16.66,USD,transport.fare.coupled_upfront_fare,driver_payment_fares,2025-02-07 22:55:25,2025,2,7,22,Friday
Los Angeles,3.09,USD,intermediary.fare.ufp_incentive,existing_driver_incentive,2025-02-07 22:55:25,2025,2,7,22,Friday
Los Angeles,-3.09,USD,transport.fare.ufp_adj,driver_payment_fares,2025-02-07 22:55:25,2025,2,7,22,Friday
Los Angeles,1.45,USD,intermediary.fare.marketplace_adjustment_incentive,existing_driver_incentive,2025-02-07 22:55:25,2025,2,7,22,Friday
Los Angeles,5.39,USD,transport.misc.tip,tip,2025-02-07 22:55:25,2025,2,7,22,Friday
Los Angeles,-3.19,USD,intermediary.commission,commission,2025-02-07 22:55:25,2025,2,7,22,Friday
Los Angeles,-2.0,USD,transport.fare.csp_adjustment,driver_payment_fares,2025-02-07 22:55:25,2025,2,7,22,Friday
Los Angeles,0.53,USD,transport.fare.charges.wait_time,driver_payment_charges,2025-02-07 22:55:25,2025,2,7,22,Friday
Los Angeles,0.26,USD,intermediary.fare.marketplace_adjustment_incentive,existing_driver_incentive,2025-02-07 22:43:55,2025,2,7,22,Friday
Los Angeles,-0.86,USD,transport.fare.ufp_adj,driver_payment_fares,2025-02-07 22:43:55,2025,2,7,22,Friday
Los Angeles,0.24,USD,transport.fare.charges.wait_time,driver_payment_charges,2025-02-07 22:43:55,2025,2,7,22,Friday
Los Angeles,3.8,USD,transport.fare.coupled_upfront_fare,driver_payment_fares,2025-02-07 22:43:55,2025,2,7,22,Friday
Los Angeles,0.86,USD,intermediary.fare.ufp_incentive,existing_driver_incentive,2025-02-07 22:43:55,2025,2,7,22,Friday
Los Angeles,-0.85,USD,intermediary.commission,commission,2025-02-07 22:43:55,2025,2,7,22,Friday
Los Angeles,3.8,USD,transport.fare.coupled_upfront_fare,driver_payment_fares,2025-02-07 22:33:25,2025,2,7,22,Friday
Los Angeles,0.08,USD,intermediary.fare.marketplace_adjustment_incentive,existing_driver_incentive,2025-02-07 22:33:25,2025,2,7,22,Friday
Los Angeles,-0.8,USD,intermediary.commission,commission,2025-02-07 22:33:25,2025,2,7,22,Friday
Los Angeles,0.86,USD,intermediary.fare.ufp_incentive,existing_driver_incentive,2025-02-07 22:33:25,2025,2,7,22,Friday
Los Angeles,-0.86,USD,transport.fare.ufp_adj,driver_payment_fares,2025-02-07 22:33:25,2025,2,7,22,Friday
Los Angeles,-1.51,USD,transport.fare.ufp_adj,driver_payment_fares,2025-02-07 21:12:53,2025,2,7,21,Friday
Los Angeles,-1.47,USD,intermediary.commission,commission,2025-02-07 21:12:53,2025,2,7,21,Friday
Los Angeles,1.51,USD,intermediary.fare.ufp_incentive,existing_driver_incentive,2025-02-07 21:12:53,2025,2,7,21,Friday
Los Angeles,0.24,USD,transport.fare.adjustment,driver_payment_fares,2025-02-07 21:12:53,2025,2,7,21,Friday
Los Angeles,-0.96,USD,transport.fare.csp_adjustment,driver_payment_fares,2025-02-07 21:12:53,2025,2,7,21,Friday
Los Angeles,4.35,USD,transport.fare.distance,driver_payment_fares,2025-02-07 21:12:53,2025,2,7,21,Friday
Los Angeles,0.64,USD,intermediary.fare.marketplace_adjustment_incentive,existing_driver_incentive,2025-02-07 21:12:53,2025,2,7,21,Friday
Los Angeles,0.1,USD,transport.fare.base,driver_payment_fares,2025-02-07 21:12:53,2025,2,7,21,Friday
Los Angeles,3.3,USD,transport.fare.time,driver_payment_fares,2025-02-07 21:12:53,2025,2,7,21,Friday
Los Angeles,-4.15,USD,intermediary.commission,commission,2025-02-07 20:58:37,2025,2,7,20,Friday
Los Angeles,12.4,USD,transport.fare.coupled_upfront_fare,driver_payment_fares,2025-02-07 20:58:37,2025,2,7,20,Friday
Los Angeles,5.0,USD,transport.misc.tip,tip,2025-02-07 20:58:37,2025,2,7,20,Friday
Los Angeles,-3.72,USD,intermediary.fare.ufp_service_adj,commission,2025-02-07 20:58:37,2025,2,7,20,Friday
Los Angeles,3.72,USD,transport.fare.ufp_adj,driver_payment_fares,2025-02-07 20:58:37,2025,2,7,20,Friday
Los Angeles,7.43,USD,transport.fare.coupled_upfront_fare,driver_payment_fares,2025-02-07 20:45:20,2025,2,7,20,Friday
Los Angeles,1.26,USD,transport.fare.ufp_adj,driver_payment_fares,2025-02-07 20:45:20,2025,2,7,20,Friday
Los Angeles,-1.26,USD,intermediary.fare.ufp_service_adj,commission,2025-02-07 20:45:20,2025,2,7,20,Friday
Los Angeles,-1.37,USD,intermediary.commission,commission,2025-02-07 20:45:20,2025,2,7,20,Friday
Los Angeles,-0.89,USD,transport.fare.csp_adjustment,driver_payment_fares,2025-02-07 20:45:20,2025,2,7,20,Friday
Los Angeles,0.14,USD,intermediary.fare.marketplace_adjustment_incentive,existing_driver_incentive,2025-02-07 20:45:20,2025,2,7,20,Friday
Los Angeles,3.0,USD,transport.misc.tip,tip,2025-02-07 20:29:45,2025,2,7,20,Friday
Los Angeles,0.98,USD,intermediary.fare.marketplace_adjustment_incentive,existing_driver_incentive,2025-02-07 20:29:45,2025,2,7,20,Friday
Los Angeles,8.0,USD,transport.fare.coupled_upfront_fare,driver_payment_fares,2025-02-07 20:29:45,2025,2,7,20,Friday
Los Angeles,-2.4,USD,intermediary.fare.ufp_service_adj,commission,2025-02-07 20:29:45,2025,2,7,20,Friday
Los Angeles,2.4,USD,transport.fare.ufp_adj,driver_payment_fares,2025-02-07 20:29:45,2025,2,7,20,Friday
Los Angeles,-2.68,USD,intermediary.commission,commission,2025-02-07 20:29:45,2025,2,7,20,Friday
Los Angeles,-1.65,USD,intermediary.commission,commission,2025-02-07 02:00:11,2025,2,7,2,Friday
Los Angeles,-2.0,USD,transport.fare.ufp_adj,driver_payment_fares,2025-02-07 02:00:11,2025,2,7,2,Friday
Los Angeles,8.61,USD,transport.fare.coupled_upfront_fare,driver_payment_fares,2025-02-07 02:00:11,2025,2,7,2,Friday
Los Angeles,0.61,USD,intermediary.fare.marketplace_adjustment_incentive,existing_driver_incentive,2025-02-07 02:00:11,2025,2,7,2,Friday
Los Angeles,5.43,USD,intermediary.service_fee.ecr_guardrail_refund_US,driver_payment_fares,2025-02-07 02:00:11,2025,2,7,2,Friday
Los Angeles,-0.77,USD,transport.fare.csp_adjustment,driver_payment_fares,2025-02-07 02:00:11,2025,2,7,2,Friday
Los Angeles,2.0,USD,intermediary.fare.ufp_incentive,existing_driver_incentive,2025-02-07 02:00:11,2025,2,7,2,Friday
Los Angeles,25.9,USD,transport.fare.coupled_upfront_fare,driver_payment_fares,2025-02-07 01:27:32,2025,2,7,1,Friday
Los Angeles,-9.36,USD,intermediary.commission,commission,2025-02-07 01:27:32,2025,2,7,1,Friday
Los Angeles,2.07,USD,transport.fare.csp_adjustment,driver_payment_fares,2025-02-07 01:27:32,2025,2,7,1,Friday
Los Angeles,-6.94,USD,transport.fare.ufp_adj,driver_payment_fares,2025-02-07 01:27:32,2025,2,7,1,Friday
Los Angeles,-0.88,USD,intermediary.fare.marketplace_adjustment_service_fee,commission_adjustment,2025-02-07 01:27:32,2025,2,7,1,Friday
Los Angeles,6.94,USD,intermediary.fare.ufp_incentive,existing_driver_incentive,2025-02-07 01:27:32,2025,2,7,1,Friday
Los Angeles,0.44,USD,transport.fare.distance,driver_payment_fares,2025-02-07 01:20:42,2025,2,7,1,Friday
Los Angeles,0.54,USD,transport.fare.minimum_adj,driver_payment_fares,2025-02-07 01:20:42,2025,2,7,1,Friday
Los Angeles,0.97,USD,transport.fare.charges.wait_time,driver_payment_charges,2025-02-07 01:20:42,2025,2,7,1,Friday
Los Angeles,-0.54,USD,intermediary.fare.minimum_service_adj,commission_adjustment,2025-02-07 01:20:42,2025,2,7,1,Friday
Los Angeles,0.11,USD,transport.fare.base,driver_payment_fares,2025-02-07 01:20:42,2025,2,7,1,Friday
Los Angeles,-2.82,USD,intermediary.commission,commission,2025-02-07 01:20:42,2025,2,7,1,Friday
Los Angeles,6.38,USD,transport.fare.minimum,driver_payment_fares,2025-02-07 01:20:42,2025,2,7,1,Friday
Los Angeles,0.53,USD,transport.fare.time,driver_payment_fares,2025-02-07 01:20:42,2025,2,7,1,Friday
Los Angeles,0.36,USD,intermediary.fare.marketplace_adjustment_incentive,existing_driver_incentive,2025-02-07 01:20:42,2025,2,7,1,Friday
Los Angeles,3.8,USD,transport.fare.coupled_upfront_fare,driver_payment_fares,2025-02-07 01:06:07,2025,2,7,1,Friday
Los Angeles,-0.86,USD,intermediary.commission,commission,2025-02-07 01:06:07,2025,2,7,1,Friday
Los Angeles,0.93,USD,intermediary.fare.ufp_incentive,existing_driver_incentive,2025-02-07 01:06:07,2025,2,7,1,Friday
Los Angeles,0.3,USD,transport.fare.csp_adjustment,driver_payment_fares,2025-02-07 01:06:07,2025,2,7,1,Friday
Los Angeles,-0.93,USD,transport.fare.ufp_adj,driver_payment_fares,2025-02-07 01:06:07,2025,2,7,1,Friday
Los Angeles,16.56,USD,transport.fare.coupled_upfront_fare,driver_payment_fares,2025-02-07 00:21:33,2025,2,7,0,Friday
Los Angeles,3.05,USD,intermediary.fare.ufp_incentive,existing_driver_incentive,2025-02-07 00:21:33,2025,2,7,0,Friday
Los Angeles,-4.59,USD,intermediary.commission,commission,2025-02-07 00:21:33,2025,2,7,0,Friday
Los Angeles,1.32,USD,intermediary.fare.fallback_incentive_adj,existing_driver_incentive,2025-02-07 00:21:33,2025,2,7,0,Friday
Los Angeles,-1.99,USD,transport.fare.csp_adjustment,driver_payment_fares,2025-02-07 00:21:33,2025,2,7,0,Friday
Los Angeles,-1.25,USD,intermediary.fare.marketplace_adjustment_service_fee,commission_adjustment,2025-02-07 00:21:33,2025,2,7,0,Friday
Los Angeles,-3.05,USD,transport.fare.ufp_adj,driver_payment_fares,2025-02-07 00:21:33,2025,2,7,0,Friday
Los Angeles,7.31,USD,transport.fare.charges.via.wait_time,driver_payment_fares,2025-02-07 00:21:33,2025,2,7,0,Friday
